time,open,high,low,close,VWAP
1700104200,5155.75,5156.25,5155,5156,5158.100693555818
1700104500,5155.75,5156,5154.75,5155.75,5158.068613821344
1700104800,5155.75,5156.5,5155.5,5156,5158.047856767511
1700105100,5156,5156.25,5155.5,5155.75,5158.03179315199
1700105400,5155.75,5156.25,5155,5156,5157.998998171817
1700105700,5156,5156.5,5154.25,5154.5,5157.962412256314
1700106000,5154.25,5155,5154,5154.75,5157.930046375008
1700106300,5154.5,5154.75,5153.75,5154.25,5157.90180155562
1700106600,5154.25,5154.75,5153.5,5154.5,5157.868525974588
1700106900,5154.25,5154.25,5153.25,5153.75,5157.81861547885
1700107200,5154,5154.75,5153.75,5154.5,5157.764426049324
1700107500,5154.5,5155.75,5154.25,5155.5,5157.7276570048325
1700107800,5155.75,5156,5155.5,5155.5,5157.711134375374
1700108100,5155.5,5156.25,5155.5,5156,5157.697535391249
1700108400,5156,5156.5,5155,5155.25,5157.675220441103
1700108700,5155.25,5156,5155.25,5155.75,5157.656710239653
1700109000,5155.75,5156,5155.25,5155.25,5157.645631488828
1700109300,5155.5,5156,5155,5155.75,5157.632264165843
1700109600,5156,5156,5155.25,5155.5,5157.62374013553
1700109900,5155.25,5156,5155,5156,5157.613137894753
1700110200,5156,5157.5,5155.75,5157,5157.603310069021
1700110500,5157,5158,5157,5157.25,5157.601085809132
1700110800,5157.25,5157.75,5157,5157.75,5157.600109698897
1700111100,5157.75,5159.5,5157,5159.25,5157.628345925437
1700111400,5159.25,5159.75,5158.5,5159.25,5157.653336093424
1700111700,5159,5160,5159,5159,5157.672231968812
1700112000,5159,5159.25,5158.75,5159.25,5157.681386979118
1700112300,5159.25,5159.5,5158.5,5158.5,5157.690000448512
1700112600,5158.5,5160.25,5158.5,5159.75,5157.712166233142
1700112900,5159.75,5161,5159.5,5160.25,5157.753685373674
1700113200,5160.25,5160.25,5159.25,5159.75,5157.766281587332
1700113500,5159.5,5160,5159.5,5159.75,5157.77562492304
1700113800,5159.75,5160,5159.25,5159.25,5157.782666813829
1700114100,5159.25,5160.25,5159,5159.75,5157.799462787067
1700114400,5159.75,5162,5159.75,5161.75,5157.880521552441
1700114700,5161.5,5162,5161,5161,5157.911088185848
1700115000,5161,5162.5,5160.75,5162.5,5157.9449874686725
1700115300,5162.25,5162.75,5161.5,5161.5,5157.991520932698
1700115600,5161.25,5161.75,5161,5161.25,5158.017364266649
1700115900,5161,5161.5,5161,5161,5158.0293606869145
1700116200,5161,5161.5,5160.75,5161,5158.048129159311
1700116500,5160.75,5161.25,5160.25,5161,5158.059993914397
1700116800,5160.75,5162,5160.5,5161.5,5158.073714333811
1700117100,5161.75,5161.75,5160.5,5161.5,5158.090150550961
1700117400,5161.5,5162.25,5161.5,5162,5158.108453747994
1700117700,5162,5163.75,5162,5163,5158.182852290628
1700118000,5163,5163.25,5160.5,5162.5,5158.291667331282
1700118300,5162.5,5162.5,5161.25,5162.25,5158.320542850361
1700118600,5162,5163,5162,5162.5,5158.346900261065
1700118900,5162.5,5162.75,5160.5,5160.75,5158.378545754432
1700119200,5160.5,5161,5160,5161,5158.400897777642
1700119500,5161,5161,5160,5161,5158.41605191466
1700119800,5160.75,5161.75,5160.5,5161.75,5158.452384551053
1700120100,5161.5,5161.5,5160.25,5160.5,5158.473749557024
1700120400,5160.25,5161.75,5160,5161.25,5158.500287688418
1700120700,5161.25,5162,5160,5160,5158.519881413835
1700121000,5160,5161,5159.75,5160,5158.53700930866
1700121300,5160,5161,5159.75,5160.5,5158.562268737632
1700121600,5160.5,5161.75,5158.75,5161.5,5158.683141827196
1700121900,5161.5,5162.5,5159.5,5159.75,5158.72764326922
1700122200,5159.5,5161.5,5159,5161.5,5158.766057410285
1700122500,5161.5,5162.25,5160.75,5161.25,5158.801354646785
1700122800,5161,5162.25,5160.5,5161.5,5158.831293912241
1700123100,5161.5,5163,5160.75,5161,5158.871949273382
1700123400,5161.25,5162.25,5160.5,5161.5,5158.90813393317
1700123700,5161.75,5163.5,5161,5163.5,5158.9545479309445
1700124000,5163.5,5163.5,5160.25,5161,5159.000545187089
1700124300,5161,5163.5,5160.5,5162,5159.037267019932
1700124600,5162,5163,5161.25,5161.25,5159.067006873892
1700124900,5161.5,5162.25,5160,5162,5159.101614516524
1700125200,5162,5162.25,5159.5,5159.75,5159.122378556063
1700125500,5159.75,5162.25,5159.25,5162,5159.148497168849
1700125800,5162,5163.5,5161.5,5163.25,5159.1944392514815
1700126100,5163.5,5165.5,5163,5165.25,5159.33357080365
1700126400,5165.25,5166.25,5164.25,5164.25,5159.448734493746
1700126700,5164.25,5164.25,5162.75,5162.75,5159.485114965224
1700127000,5162.75,5163,5161,5161.5,5159.525854087743
1700127300,5161.25,5163,5160.25,5160.5,5159.547034429664
1700127600,5160.5,5161.5,5159.75,5160,5159.556267649907
1700127900,5160,5161.25,5160,5161.25,5159.568985190821
1700128200,5161,5161.5,5159.75,5160.25,5159.576439659735
1700128500,5160.25,5160.75,5159.5,5160,5159.57920638479
1700128800,5160.25,5161.5,5159.75,5160.5,5159.588850919787
1700129100,5160.5,5160.5,5159,5160,5159.590055648411
1700129400,5159.75,5161.75,5159.75,5161.75,5159.598640982543
1700129700,5161.75,5162.25,5161,5162,5159.614568817603
