time,open,high,low,close,Plot,Plot,ROC Line
1497477600,2930.25,2931,2912.75,2928.25,3.258333333315477,11.467708333315528,-6.5
1497564000,2927.75,2933.25,2916.75,2931,2.033333333315113,10.915104166648803,0
1497823200,2930,2948,2929.25,2944,4.8916666666477795,10.273437499982037,15.75
1497909600,2944.25,2947.5,2930.5,2933,5.574999999981628,9.476041666648655,2
1497996000,2932.25,2936.5,2924.5,2929,4.58333333331484,8.521874999981947,-15
1498082400,2928.25,2935.5,2924.5,2928.25,-0.6666666666851597,7.3286458333152495,-4.75
1498168800,2927.75,2935.25,2924.75,2928.5,-2.5416666666851597,6.172395833315193,-0.5
1498428000,2928.5,2944,2926.5,2932.25,-2.3333333333521296,4.95208333331513,4
1498514400,2932.25,2933.75,2913,2914.25,-4.950000000018463,3.463541666648439,-14.25
1498600800,2913.5,2939,2910.25,2939,-2.2500000000186446,2.354687499981736,6.75
1498687200,2938.5,2941.5,2898.75,2918,-5.975000000018554,1.3416666666483366,3.75
1498773600,2917.25,2926.25,2911.5,2918,-3.4250000000188265,0.7010416666482797,-21
1499032800,2918.5,2933,2918,2921.5,-7.0083333333523115,-0.07135416668512562,3.5
1499119200,2920.25,2928.75,2915.75,2925,-3.8750000000190994,-0.5088541666852109,7
1499292000,2924.5,2927,2901.75,2905,-5.808333333352493,-1.0197916666852507,-16.5
1499378400,2905.75,2921.5,2904,2919.75,-5.5416666666856145,-1.502083333351976,-5.25
1499637600,2919.5,2926.5,2915.75,2920.25,-6.3000000000188265,-2.09947916668537,15.25
1499724000,2920.25,2924.25,2906.75,2921.5,0.27499999998099156,-2.2093750000187526,1.75
1499810400,2921.5,2940.25,2919,2937.25,3.8083333333147493,-2.277083333352067,17
1499896800,2937.75,2943.5,2935.5,2943,10.991666666648143,-1.9385416666854098,21.5
1499983200,2943,2957.75,2938.5,2954,18.224999999981264,-1.0859375000187583,16.75
1500242400,2953.5,2957,2950.5,2956.25,20.733333333314476,0.25156249998121893,13.25
1500328800,2955.75,2957.5,2944.5,2956.75,21.791666666647416,1.772395833314505,2.75
1500415200,2956.25,2968.5,2954.25,2967.75,22.099999999981264,3.299479166647842,11.5
1500501600,2967.5,2972.75,2962,2969.25,20.008333333314567,4.859374999981156,12.5
1500588000,2969,2971.75,2959.25,2966.5,18.583333333314386,6.161458333314471,-1.25
1500847200,2966.25,2967,2960,2964,12.958333333314386,7.3447916666477795,-5.25
1500933600,2963.5,2975.25,2962.75,2972,8.824999999980719,8.110416666647751,5.5
1501020000,2971.75,2976.25,2968,2970.75,6.891666666647325,8.979166666647728,6.75
1501106400,2971,2977,2953.5,2968.75,5.899999999980537,9.590104166647706,-3.25
1501192800,2968.5,2968.5,2958,2967.25,2.991666666647234,10.140104166647689,-3.5
1501452000,2967,2971.5,2961.75,2965,0.19999999998026396,10.498958333314306,-3.75
1501538400,2964.5,2973.75,2962.75,2970.25,-0.6500000000196451,10.852083333314255,3
1501624800,2970.5,2972.5,2959.75,2970,0.04166666664696095,10.837499999980878,5
1501711200,2969.75,2971,2962.5,2967.25,0.991666666646779,10.66145833331413,-3
1501797600,2967.25,2974.25,2964.25,2968,0.0916666666466881,9.980208333314039,-2
1502056800,2968.75,2974.75,2968.5,2974.25,0.48333333331402173,8.871354166647336,7
1502143200,2974,2985,2964,2967.75,1.0749999999798092,7.642708333313919,-0.25
1502229600,2966.5,2971,2955.5,2970.5,1.9333333333138398,6.401562499980571,-3.75
1502316000,2970.5,2970.75,2929.25,2930.5,-8.825000000019827,4.468749999980503,-37.25
1502402400,2931,2943,2926.75,2937.25,-15.991666666686342,2.218749999980446,-33.25
1502661600,2938,2963,2938,2961.5,-18.64166666668598,-0.10781250001957687,31
1502748000,2961,2969.75,2956.5,2961.25,-7.491666666686342,-1.3859375000196223,24
1502834400,2961,2970.5,2958,2963,1.791666666646961,-1.8255208333529822,1.5
1502920800,2963.25,2965,2920.25,2923.75,-6.441666666685705,-2.6588541666862966,-37.5
1503007200,2923.25,2936,2916,2921.5,-15.041666666685614,-3.967708333352931,-41.5
1503266400,2925.25,2928,2912.25,2925.25,-22.72500000001901,-5.575000000019571,1.5
1503352800,2924.5,2950.75,2924,2950.25,-12.141666666685978,-6.346354166686211,28.75
1503439200,2949.5,2951.25,2935.25,2936.5,-3.7416666666858873,-6.5395833333528515,11.25
1503525600,2936.75,2945.5,2931,2939.25,0.04999999998062776,-6.539062500019497,-11
1503612000,2939,2950,2934,2938.75,-3.933333333352948,-6.84687500001948,2.25
1503871200,2938.5,2945.75,2932.75,2940.75,-0.4416666666857054,-6.880208333352755,1.5
1503957600,2930.5,2945,2917.5,2943.25,2.691666666647052,-6.7421875000194404,4.5
1504044000,2943,2956.25,2939.25,2952,8.20833333331393,-6.296354166686058,11.25
1504130400,2951.75,2970.75,2951.25,2967,12.633333333314113,-5.627604166686041,23.75
1504216800,2966.75,2976.25,2966.5,2970.25,16.758333333314113,-4.02864583335267,18.25
1504476000,2957.75,2967.75,2942,2956.5,15.133333333314113,-2.083333333352641,-10.5
1504648800,2956.75,2965.5,2953,2960.75,11.9999999999809,-0.16822916668596122,-9.5
1504735200,2960.5,2965.25,2954,2962.5,6.816666666647052,0.7260416666473759,6
1504821600,2963,2964,2953.25,2959,5.674999999980173,0.9687499999807017,-1.75
1505080800,2964.5,2985.5,2964.5,2984.75,9.074999999980264,1.9385416666473247,22.25
1505167200,2984.75,2993.25,2983.5,2993,14.01666666664687,3.754687499980605,34
1505253600,2993.5,2993.75,2987.25,2993.25,20.43333333331384,6.452083333313908,8.5
1505340000,2992.75,2994.5,2985.75,2992.25,18.90833333331375,8.392708333313891,-0.75
1505426400,2992,2998.25,2985.25,2998.25,17.53333333331375,9.722395833313868,5
1505685600,2997.25,3004.25,2996,3001.25,17.099999999980355,10.788020833313851,9
1505772000,3001,3004.25,2999.25,3001.75,15.741666666646779,12.017708333313834,3.5
1505858400,3002,3005.5,2992.25,3003,13.099999999980355,12.864062499980463,1.75
1505944800,3002.75,3004.5,2994.75,2999,8.699999999980264,13.239583333313789,-2.75
1506031200,2999,2999.25,2990.25,2998,3.549999999980173,12.948437499980429,-5
1506290400,2997.25,3002.75,2983.25,2996.25,0.1499999999805368,12.16822916664708,-2.75
1506376800,2996.25,2999.5,2990.5,2993.5,-1.73333333335313,11.012499999980378,-4.5
1506463200,2993.25,3007.5,2991.25,3002,-1.275000000019645,9.986979166647018,5.75
1506549600,3001.5,3006.5,2997.25,3005.75,0.5416666666474157,9.270833333313675,12.25
1506636000,3006,3016,3003,3016,6.266666666647325,9.236458333313692,14
1506895200,3016.25,3026.25,3015.25,3026,11.791666666646961,9.618749999980366,20.25
1506981600,3025.5,3031.75,3023.75,3031.25,17.341666666646688,10.135416666647018,15.25
1507068000,3031.25,3036.25,3027.25,3034,20.24166666664678,10.524479166647012,8
1507154400,3033.5,3049,3032.75,3047.25,22.499999999980446,10.653645833313675,16
1507240800,3047,3048,3039.75,3043,21.91666666664696,10.841666666647,9
1507500000,3041.5,3048.75,3037.5,3041.5,19.891666666646415,10.989062499980292,-5.75
1507586400,3041.5,3051.5,3041,3047.5,14.57499999997981,10.831249999980258,4.5
1507672800,3047,3051.75,3042.5,3050.75,12.283333333313294,10.615104166646915,9.25
1507759200,3050.5,3051.5,3044.5,3047,9.991666666646779,10.420833333313567,-0.5
1507845600,3046.25,3053.75,3045.25,3050.75,7.599999999980355,10.352083333313573,0
1508104800,3050.5,3056,3049,3053.75,5.824999999979809,10.49427083331355,6.75
1508191200,3053.75,3056,3050.5,3054.75,6.058333333313385,10.863541666646853,4
1508277600,3054.75,3060.5,3054.5,3058.25,6.133333333313658,11.355208333313527,4.5
1508364000,3058.25,3059.75,3040.75,3059.25,6.766666666646415,11.857812499980156,4.5
1508450400,3059.25,3072.75,3057.75,3071.75,9.558333333313385,12.421354166646779,13.5
1508709600,3071,3075.5,3059.75,3061.5,8.641666666646415,12.569791666646722,2.25
1508796000,3060.75,3068.5,3060.5,3063.25,8.399999999980082,12.357812499980042,-8.5
1508882400,3063,3064.5,3039.75,3057.75,3.033333333313294,11.463541666646705,-3.75
1508968800,3057.75,3063.25,3053.75,3060.5,1.3499999999799002,10.282812499980025,-2.75
1509055200,3059.75,3079,3055.75,3075.5,2.958333333313476,9.06145833331334,17.75
1509314400,3073.75,3076.5,3063.75,3066.75,4.658333333313294,7.982812499979985,6.25
1509400800,3066.25,3073.75,3065,3071,6.533333333313294,7.147916666646665,-4.5
1509487200,3071,3083.75,3069.25,3071,3.758333333313658,6.471874999980031,4.25
1509573600,3069.75,3076.75,3060.5,3075.75,5.108333333314022,6.023437499980076,4.75
1509660000,3075.75,3083.75,3071.75,3079.5,7.166666666646506,5.846874999980059,8.5
1509922800,3078.25,3088.25,3073.75,3086.75,9.891666666646415,5.990104166646688,11
1510009200,3086,3091.75,3079,3084.25,10.624999999980446,6.290104166646728,4.75
1510095600,3082.25,3090.75,3078,3088.75,10.608333333314022,6.574479166646768,2
1510182000,3089.5,3092.75,3061.5,3081.5,6.758333333313658,6.613541666646768,-2.75
1510268400,3080.25,3084,3069.75,3077.25,4.249999999980446,6.456249999980145,-11.5
1510527600,3078.5,3083.75,3068.5,3079.25,-0.16666666668652397,5.84843749998015,-2.25
1510614000,3078.5,3080.5,3062.5,3075.75,-2.558333333353403,5.148437499980162,-1.5
1510700400,3075,3075.25,3053.75,3062.5,-6.625000000019554,4.209374999980184,-16.75
1510786800,3062.5,3087.75,3060.5,3083.25,-6.041666666686069,3.642187499980224,7.5
1510873200,3082.5,3084.25,3073,3074,-6.075000000019827,3.1781249999802412,11.5
1511132400,3074.25,3082.25,3066,3080.5,0.549999999980173,3.02760416664691,-2.75
1511218800,3080.25,3098.75,3077.5,3094.25,3.216666666646688,2.937499999980247,20.25
1511305200,3094,3098.25,3091,3091.75,8.833333333313476,3.0812499999802583,11.25
1511391600,3091.5,3101.25,3087.75,3099.25,13.30833333331384,3.6781249999802696,5
1511737200,3099.25,3103.75,3094.75,3100.75,13.124999999980446,4.179166666646921,9
1511823600,3100.5,3125.25,3095.75,3124,19.399999999980537,4.943749999980298,24.75
1511910000,3123.75,3132.5,3118,3123.75,22.76666666664687,5.7484374999803265,23
1511996400,3123.25,3156.75,3120,3140.75,28.274999999980537,6.851562499980332,16.75
1512082800,3139,3149,3103.25,3141,28.16666666664696,7.948958333313641,17.25
1512342000,3152.75,3163.5,3132,3135,25.816666666647052,9.140104166646978,-5.75
1512428400,3134.25,3147,3125.5,3125.75,16.29166666664696,9.892708333313635,-15.25
1512514800,3125,3132.75,3118.25,3129.75,8.991666666646779,10.465104166646967,-5.25
1512601200,3128.75,3139.5,3124.5,3137.75,5.308333333313385,10.95677083331364,12
1512687600,3137.75,3150.75,3136,3150,8.316666666647052,11.890624999980304,20.25
1512946800,3150.25,3163,3147.5,3161.75,12.883333333313658,13.073437499980287,24
1513033200,3161.5,3168.5,3158.75,3164,17.633333333313658,14.55520833331363,14
1513119600,3163.25,3171,3154.75,3164.5,18.39166666664687,15.670312499980298,2.75
1513206000,3164,3169,3147.25,3148.25,13.14166666664687,16.29062499998031,-15.75
1513292400,3148.25,3178.75,3148,3178.5,14.224999999980355,16.62760416664699,14
1513551600,3178.5,3193.5,3178,3191.25,17.51666666664687,16.890624999980304,43
1513638000,3190.5,3193.5,3178,3180,22.674999999980173,17.487499999980287,1.5
1513724400,3180.25,3191,3174.5,3177,17.44999999998072,17.365624999980298,-14.25
1513810800,3177,3191.5,3176.25,3182.75,10.116666666647234,16.57499999998032,2.75
1513897200,3182.25,3187,3177.75,3182.5,7.699999999980719,15.289062499980332,5.5
1514156400,3182.25,3185,3179,3183,7.5749999999811735,14.00208333331372,0.25
1514329200,3183,3186.5,3177,3180.75,5.2333333333144765,12.715624999980434,-1.75
1514415600,3179.5,3184.5,3178.5,3180.75,3.024999999980537,11.886458333313783,-2.25
1514502000,3180.25,3193.75,3163.25,3163.75,-4.941666666685705,11.015624999980503,-17
1514761200,3170.75,3191.5,3170,3189.5,-3.125000000019554,10.488541666647194,8.75
1514934000,3189.25,3209.75,3187.75,3204.75,3.524999999980537,10.189062499980537,41
1515020400,3205.75,3224.5,3204,3220.5,18.39166666664687,10.533333333313863,31
1515106800,3220.5,3238.75,3219.25,3238,28.45833333331393,11.20989583331388,33.25
1515366000,3237.25,3244,3232,3242.5,35.06666666664705,12.252083333313891,22
1515452400,3242,3255.5,3238.25,3245.75,37.158333333313294,13.753124999980542,7.75
1515538800,3245.25,3247.5,3232,3246.25,33.58333333331393,14.963020833313891,3.75
1515625200,3245.5,3266,3243.25,3264.75,32.599999999980355,15.905729166647234,19
1515711600,3264.25,3285.5,3262.25,3284.75,35.199999999980264,16.68854166664724,38.5
1515970800,3285.25,3304,3264.75,3278.5,34.474999999980355,17.752604166647217,13.75
1516143600,3278.25,3305,3274.5,3299,34.94166666664705,19.304166666647205,14.25
1516230000,3298.75,3303.5,3289.25,3292.5,28.749999999980446,20.61979166664719,14
1516316400,3292.5,3310.5,3287.25,3308.25,29.89166666664687,22.014583333313794,9.25
1516575600,3299.5,3333.75,3297.5,3331,31.258333333314567,23.6411458333138,38.5
1516662000,3330.75,3340.25,3324.25,3333.75,35.88333333331457,25.694791666647177,25.5
1516748400,3332.5,3350.75,3321,3336.25,36.166666666647416,28.264062499980497,5.25
1516834800,3335.5,3349.25,3326.25,3337.75,29.26666666664778,30.288541666647205,4
1516921200,3337.75,3371.5,3336.75,3370.25,30.883333333314567,31.998437499980582,34
1517180400,3369.75,3374,3347,3348.75,28.64999999998099,32.639583333313965,11
1517266800,3348.75,3353.5,3314,3318.75,18.29166666664696,32.00416666664728,-51.5
1517353200,3318.75,3335.25,3308.5,3321.75,-0.15000000001964509,29.80312499998061,-27
1517439600,3324.25,3332.75,3305,3319,-12.716666666686251,26.68593749998064,0.25
1517526000,3322,3326.5,3250.75,3252.75,-29.16666666668607,22.76406249998064,-69
1517785200,3252.5,3258.5,3091.25,3116,-76.25000000001955,15.960937499980645,-203
1517871600,3119.5,3195.25,3024.5,3180,-107.20833333335304,7.060416666647313,-72.75
1517958000,3181,3222.25,3156,3164,-119.56666666668616,-2.567187500019344,48
1518044400,3160.25,3182,3072.5,3092.75,-102.81666666668616,-11.17708333335267,-87.25
1518130800,3089.25,3133.25,3025.75,3117,-98.49166666668634,-19.129687500019344,-47
1518390000,3123.75,3167,3115.5,3148,-83.75000000002001,-26.232291666686024,55.25
1518476400,3148.75,3163,3129.75,3159.25,-45.63333333335322,-31.03802083335276,42.25
1518562800,3158,3197.25,3122.5,3191.75,-7.716666666686251,-33.76302083335281,43.75
1518649200,3191,3232.25,3184,3230,28.51666666664687,-34.241145833352846,70.75
1518735600,3229.5,3250.25,3217.75,3231.75,54.78333333331375,-32.64635416668622,40
1518994800,3230,3243.25,3201.25,3210.5,51.58333333331393,-31.352604166686262,-19.5
1519167600,3210,3243.25,3189,3194,38.18333333331384,-30.75677083335296,-37.75
1519254000,3194,3226.5,3177.5,3209,26.099999999980355,-30.268750000019622,-1.5
1519340400,3208.25,3245.75,3205.5,3241.5,21.55833333331384,-28.91197916668628,47.5
1519599600,3247,3281.5,3238,3279.5,33.808333333314295,-26.004166666686245,70.5
1519686000,3279,3285.25,3237.5,3242.75,35.58333333331393,-21.957291666686245,1.25
1519772400,3242,3257.5,3207.5,3214.25,20.9999999999809,-15.879166666686217,-65.25
1519858800,3213.75,3226.5,3154,3175.25,-12.100000000019463,-9.934895833352869,-67.5
1519945200,3174.25,3191.5,3142.5,3186,-26.616666666685887,-4.1255208333528515,-28.25
1520204400,3178.75,3223.25,3159.25,3214.25,-24.866666666685887,0.7463541666471656,39
1520290800,3214.5,3230,3205.75,3219.5,-11.016666666685978,6.213541666647188,33.5
1520377200,3195.5,3225.75,3176.75,3218.25,-2.6916666666852507,11.27968749998061,4
1520463600,3218,3236,3215.5,3233.75,1.3333333333143855,14.215104166647336,14.25
1520550000,3232,3282.5,3225.5,3279,17.416666666647416,15.78593749998069,60.75
1520805600,3279.5,3296,3274.5,3278.5,37.599999999981264,16.35364583331409,44.75
1520892000,3277.25,3297.5,3252.75,3258.5,44.27499999998054,15.696874999980764,-20.5
1520978400,3257.25,3273.75,3238.5,3245.5,29.983333333314476,14.346874999980798,-33
1521064800,3245,3257.5,3235.25,3248.75,12.716666666647598,12.755208333314158,-9.75
1521151200,3247.75,3256.5,3240.5,3245.75,2.4916666666476885,11.279687499980867,0.25
1521410400,3246.5,3246.75,3187.5,3212.75,-8.275000000018736,9.41510416664758,-36
1521496800,3211.75,3219.25,3203,3214,-19.308333333352493,6.095312499980906,-31.75
1521583200,3213.5,3234.25,3202.75,3208.25,-30.808333333352493,1.9458333333142548,-4.5
1521669600,3208.5,3216.5,3132,3137,-46.38333333335186,-2.2656250000190425,-77
1521756000,3136,3149,3076.25,3086.75,-69.57500000001892,-5.857812500019008,-121.5
1522015200,3085.25,3153,3081.25,3150,-76.14166666668507,-8.953125000018957,13
1522101600,3149.75,3170,3086.25,3103,-71.92500000001883,-11.894270833352266,16.25
1522188000,3103,3124,3083.25,3098.25,-53.36666666668498,-14.541145833352203,-51.75
1522274400,3100,3149.75,3091.25,3127.75,-48.68333333335204,-17.415625000018878,24.75
1522620000,3125.25,3131.75,3042.25,3073,-41.40833333335195,-20.086979166685524,-25.25
1522706400,3071.5,3109,3063.75,3103,-28.850000000018554,-22.978645833352147,-24.75
1522792800,3102.25,3140,3049.75,3135.25,-18.4750000000181,-26.483333333352107,62.25
1522879200,3136,3162.5,3134.25,3152.25,13.54166666664787,-28.4041666666854,49.25
1522965600,3153.25,3154.25,3074.75,3095.25,15.133333333315477,-29.332291666685336,-40
1523224800,3097.75,3144,3097.75,3108.25,3.983333333315386,-29.8781250000186,-44
1523311200,3108,3156.5,3102.5,3144.75,2.008333333315477,-29.908333333351862,49.5
1523397600,3144.75,3151.5,3116.25,3132.75,11.533333333315113,-28.670312500018497,24.5
1523484000,3132.75,3165.25,3130,3155.25,21.49999999998181,-26.119791666685103,10.5
1523570400,3152,3170.75,3135,3149.5,20.908333333315113,-22.887500000018377,16.75
1523829600,3163.5,3177.25,3151,3169.75,23.56666666664796,-18.51562500001839,14.5
1523916000,3169.5,3204,3169,3195.75,27.79166666664787,-12.430208333351715,46.25
1524002400,3194.75,3208.75,3194,3200.75,38.32499999998163,-5.276041666685046,31
1524088800,3202,3203.5,3171.75,3183,39.66666666664787,1.6984374999816225,-12.75
1524175200,3182.75,3188.5,3150,3161.5,21.624999999981355,6.385416666648268,-39.25
1524434400,3173.25,3175,3147.5,3162.25,3.3916666666477795,9.640104166648257,-20.75
1524520800,3162.25,3178.75,3106.25,3125.75,-13.791666666684705,11.36614583331496,-35.75
1524607200,3125.5,3138.5,3101.5,3136.5,-22.50000000001819,11.763020833314982,-25.75
1524693600,3138.5,3167.75,3129.75,3163.25,-22.966666666684887,11.482291666648308,37.5
1524780000,3165.75,3166.5,3148,3161.75,-12.191666666684796,9.873958333315016,25.25
1525039200,3160.75,3172.5,3135.25,3135.75,-9.041666666684705,8.363020833315005,-27.5
1525125600,3136.5,3148.25,3113.5,3145.75,-9.87500000001819,7.496874999981657,-16
1525212000,3145.75,3148.75,3114.5,3116,-16.65000000001828,6.330729166648297,-19.75
1525298400,3117,3126.5,3081.5,3121.75,-15.191666666684341,4.660416666648331,-24
1525384800,3122,3159.75,3102.5,3154.25,-11.633333333351402,2.589583333315005,38.25
1525644000,3153,3171.75,3151.5,3159,3.024999999981901,1.4718749999816794,37.25
1525730400,3158.25,3164.5,3142.5,3160.5,12.466666666648507,0.7781249999817135,6.25
1525816800,3160,3190.25,3156.75,3186,18.099999999982174,0.17239583331510744,27
1525903200,3186.25,3215.25,3183,3206.5,29.60833333331584,-0.3723958333515043,46
1525989600,3206.5,3222.75,3206.5,3218.25,43.20833333331575,-0.15104166668476182,32.25
1526248800,3217.5,3231.5,3214.5,3219.25,45.94166666664887,1.368749999981958,12.75
1526335200,3218.75,3221.5,3190.75,3200.25,38.40833333331511,3.5572916666486663,-18
1526421600,3201.5,3218.25,3194.75,3212,26.72499999998172,6.089583333315318,-7.25
1526508000,3212,3222.25,3201.25,3208.75,14.524999999981901,8.403645833315323,8.5
1526594400,3209,3217.25,3199,3202.5,10.449999999981628,10.49218749998198,-9.5
1526853600,3219,3229.5,3214.5,3222.75,7.658333333315113,11.732812499981975,14
1526940000,3221.5,3232,3211.75,3215.75,4.466666666648507,12.5770833333153,13.25
1527026400,3214.75,3223.25,3194.75,3220.25,6.958333333315295,13.629166666648644,-2.5
1527112800,3220,3223.5,3196,3217.5,4.108333333315386,14.926562499981998,1.75
1527199200,3217,3228,3204,3211,3.24999999998181,16.079166666648632,-9.25
1527458400,3211.5,3214.5,3165.25,3183,-5.54166666668425,16.45989583331533,-34.5
1527631200,3183.5,3219.5,3176,3213.5,-8.200000000018008,15.758333333315335,2.5
1527717600,3210.5,3218.5,3190,3197.75,-11.191666666684341,14.279687499982032,14.75
1527804000,3197.75,3227.25,3196.25,3225,1.1833333333156588,13.222395833315375,11.5
1528063200,3221.25,3239.5,3219.25,3236.75,5.508333333315477,11.716145833315352,39
1528149600,3236.25,3243.5,3229.25,3241.5,18.216666666648507,10.15416666664865,16.5
1528236000,3241.25,3265,3238.25,3263.75,26.33333333331575,8.92864583331533,27
1528322400,3263.5,3270,3250.25,3263.25,30.866666666648598,8.457291666648672,21.75
1528408800,3261.25,3270,3242.25,3269.5,34.999999999982265,8.974479166648706,5.75
1528668000,3261.25,3280.75,3260.75,3272.25,31.708333333315295,10.048437499982043,9
1528754400,3271.25,3280.25,3268.5,3278.75,27.299999999981992,11.101562499982066,9.25
1528840800,3278.25,3282.25,3264.75,3265.75,20.824999999982083,11.924479166648752,-6.5
1528927200,3264,3280.25,3258.5,3274.5,13.899999999982356,12.514062499982117,-4.25
1529013600,3273.25,3274.75,3251.75,3267.75,5.9583333333162045,12.451562499982174,2
1529272800,3266.25,3273,3247.5,3264.5,2.766666666648689,12.367708333315505,-10
1529359200,3264.5,3266.5,3222,3252.5,-5.6666666666837955,11.810416666648905,-15.25
1529445600,3251.5,3264.5,3243.5,3257,-8.575000000017553,11.620833333315574,-7.5
1529532000,3258,3271.5,3233.25,3237.5,-15.00000000001728,11.195833333315619,-15
1529618400,3236.75,3254.75,3235.5,3242.75,-15.575000000017553,10.921874999982293,-14.25
1529877600,3243.25,3244.25,3186.75,3208.75,-25.30833333335113,9.266145833315619,-28.75
1529964000,3208,3221.5,3201,3210.5,-27.483333333350856,7.204166666648973,-32.25
1530050400,3212.75,3234.25,3187.25,3192,-37.02500000001737,3.751562499982356,-16.75
1530136800,3191.25,3212.5,3179.5,3206.75,-30.91666666668425,0.1734374999823558,-3.75
1530223200,3206.25,3231.75,3203,3207,-26.008333333350947,-3.3812500000176158,15
1530482400,3207.25,3214.75,3184.75,3213,-13.858333333351311,-6.434895833350964,6.25
1530568800,3213.5,3227.75,3198.25,3199.5,-10.975000000017644,-9.102604166684273,-7.5
1530655200,3199.25,3226,3197,3224.75,-1.8333333333507653,-10.92343750001757,11.75
1530828000,3223.25,3252.5,3217.5,3248.75,8.958333333316205,-11.665104166684188,49.25
1531087200,3248.25,3274.25,3248,3273.5,30.5499999999829,-10.624479166684154,48.75
1531173600,3273.75,3284,3266.75,3272.25,40.03333333331648,-8.494791666684137,23.5
1531260000,3267,3274,3252,3262,39.2999999999829,-6.211458333350748,-11.5
1531346400,3263,3287.25,3260,3284.5,33.71666666664987,-3.750000000017394,12.25
1531432800,3284.75,3293.5,3279.5,3290.5,31.4249999999829,-1.2500000000173657,28.5
1531692000,3291,3295.25,3281.25,3282.75,30.7666666666496,1.6104166666493143,-1.75
1531778400,3282,3302,3276,3299.25,27.05833333331657,4.274999999982697,8.75
1531864800,3299.25,3304.5,3293,3301,20.408333333316932,7.132291666649451,18.25
1531951200,3300.75,3304.25,3286.5,3291.25,16.59166666664987,9.886979166649496,-8
1532037600,3291.75,3296.75,3279.25,3289.75,9.324999999983447,12.783854166649547,-11.25
1532296800,3291.5,3298.75,3278.75,3297.5,5.758333333316841,15.076041666649616,6.25
1532383200,3296.75,3317.5,3296.5,3305.25,7.124999999983174,17.146874999982998,15.5
1532469600,3305.5,3335.75,3300.25,3331.5,14.091666666649871,18.893749999983072,34
1532556000,3321.5,3332.75,3319.5,3326.5,19.55833333331657,20.80208333331646,21.25
1532642400,3326.5,3333.25,3295,3303.5,17.674999999983356,22.021354166649843,-28
1532901600,3302.25,3308,3284.5,3291.5,3.4666666666498713,21.678124999983197,-35
1532988000,3291.75,3314,3289,3312.25,-2.5833333333503106,19.60729166664987,8.75
1533074400,3310.5,3312,3291.75,3300,-3.6500000000169166,16.877083333316534,8.5
1533160800,3300.25,3317.5,3277.25,3316.75,2.2166666666498713,14.55937499998322,4.5
1533247200,3317,3327.75,3311,3327.5,3.5249999999832653,12.672395833316557,27.5
1533506400,3327.75,3339.75,3321.25,3335.25,11.499999999983174,11.427083333316574,18.5
1533592800,3335.5,3350,3334.5,3347,17.408333333316932,10.592187499983282,19.5
1533679200,3346.75,3348.75,3338.75,3339.75,20.6666666666506,10.19270833331666,4.5
1533765600,3339.75,3349,3336.75,3338.5,20.549999999983356,10.20156249998331,-8.5
1533852000,3338.75,3339,3312.25,3325.5,11.183333333317478,9.863541666650036,-14.25
1534111200,3322,3330,3306.25,3312.5,-1.5916157281026244e-11,9.280729166650076,-26
1534197600,3313,3329.75,3312,3328,-5.075000000016189,8.603645833316762,2.5
1534284000,3328,3329.25,3289.25,3308.75,-11.533333333349674,7.437499999983459,-3.75
1534370400,3308.5,3338,3303.75,3330.25,-6.966666666682613,6.121354166650178,2.25
1534456800,3329.75,3343.25,3321.25,3339.5,-4.333333333349401,4.628124999983555,30.75
1534716000,3338,3347,3336.5,3343.5,6.424999999983811,3.9249999999835836,13.25
1534802400,3343,3360.25,3338.25,3341.25,10.666666666650599,4.374999999983629,1.75
1534888800,3339.25,3354.5,3332.5,3348.25,12.73333333331766,5.332291666650377,4.75
1534975200,3348,3356,3341,3344.5,12.466666666650326,6.33958333331708,3.25
1535061600,3344.5,3363.75,3342.5,3362.75,15.908333333317387,7.1953124999838,14.5
1535320800,3364,3385.75,3363,3385.5,21.024999999984175,8.289062499983856,41
1535407200,3385.25,3392.5,3380.5,3386,29.058333333317478,9.38645833331725,23.25
1535493600,3386.75,3403.75,3383.75,3401.75,32.758333333317296,10.345833333317273,16.25
1535580000,3402,3402.5,3381.75,3385.25,27.17499999998381,10.752604166650599,-0.75
1535666400,3384.25,3393.75,3378,3393.25,24.216666666650326,10.981770833317285,-8.5
1535925600,3392.75,3398.75,3371.75,3385,14.48333333331766,11.188020833317296,-0.25
1536098400,3385,3386.75,3363.75,3376,7.924999999983811,11.683333333317279,-17.25
1536184800,3374.75,3379.25,3354.25,3364.5,-3.283333333349674,11.795312499983936,-20.5
1536271200,3364,3371.25,3351.25,3359,-13.400000000016007,11.67864583331729,-17
1536530400,3360,3374.5,3359.5,3366,-17.058333333348855,11.04791666665065,1.5
1536616800,3366,3379.25,3353.5,3376.25,-12.216666666681704,10.555208333317381,17.25
1536703200,3376.25,3381.5,3365.75,3373.25,-6.191666666681613,9.766666666650792,7.25
1536789600,3373.25,3393.25,3371,3391.25,3.2749999999846295,9.304687499984169,15
1536876000,3391,3398.5,3383,3392.25,7.908333333317387,9.003124999984152,19
1537135200,3389.75,3392.5,3373.5,3376.75,10.724999999983993,8.894270833317506,-14.5
1537221600,3376.25,3398.5,3364.25,3393.5,10.624999999984084,8.564062499984175,1.25
1537308000,3393.75,3399.5,3386.5,3397.25,10.166666666650599,7.885416666650826,20.5
1537394400,3397.25,3421.5,3394,3421,19.266666666650508,7.273437499984141,27.5
