trade_key,time,open,high,low,close
0000_20260807120000,2026-08-10 00:48:00+00:00,-1.999001e+37,7772.25,7770.75,7771.25
0000_20260807120000,2026-08-10 00:49:00+00:00,-1.999001e+37,7772.25,7771.0,7772.25
0000_20260807120000,2026-08-10 00:50:00+00:00,0.0,7773.0,7771.5,7772.25
0000_20260807120000,2026-08-10 00:51:00+00:00,0.0,7772.5,7770.5,7771.75
0000_20260807120000,2026-08-10 00:52:00+00:00,0.0,7772.75,7771.25,7771.5
0000_20260807120000,2026-08-10 00:53:00+00:00,0.0,7772.5,7771.25,7772.0
0000_20260807120000,2026-08-10 00:54:00+00:00,-1.999001e+37,7772.5,7770.75,7771.0
0000_20260807120000,2026-08-10 00:55:00+00:00,0.0,7771.75,7770.75,7771.25
0000_20260807120000,2026-08-10 00:56:00+00:00,-1.999001e+37,7771.5,7768.75,7770.0
0000_20260807120000,2026-08-10 00:57:00+00:00,-1.999001e+37,7771.5,7769.5,7770.75
0000_20260807120000,2026-08-10 00:58:00+00:00,0.0,7771.25,7770.25,7770.5
0000_20260807120000,2026-08-10 00:59:00+00:00,0.0,7771.0,7770.0,7770.75
0000_20260807120000,2026-08-10 01:00:00+00:00,-1.999001e+37,7771.0,7769.5,7770.25
0000_20260807120000,2026-08-10 01:01:00+00:00,0.0,7773.25,7770.25,7773.25
0000_20260807120000,2026-08-10 01:02:00+00:00,0.0,7774.25,7772.75,7773.5
0000_20260807120000,2026-08-10 01:03:00+00:00,0.0,7774.0,7772.75,7773.25
0000_20260807120000,2026-08-10 01:04:00+00:00,0.0,7773.5,7772.0,7773.0
0000_20260807120000,2026-08-10 01:05:00+00:00,-1.999001e+37,7775.0,7773.0,7773.5
0000_20260807120000,2026-08-10 01:06:00+00:00,0.0,7774.25,7772.75,7774.25
0000_20260807120000,2026-08-10 01:07:00+00:00,0.0,7775.0,7773.75,7774.5
0000_20260807120000,2026-08-10 01:08:00+00:00,-1.999001e+37,7775.75,7774.0,7774.25
