D1_Level,H1_Level,Distance_to_D1,H1_Is_Spike,H1_Is_Swing,Entry_Type,Type,Direction,Entry_Time,Exit_Time,Entry_Price,Exit_Price,Stop_Price,Target_Price,PnL,Outcome,MAE,MFE,Max_Drawdown,Formation_Time,Breakout_Time,Associated_D1_Levels
5349.5,5355.75,6.25,True,False,Spike,LHPB,LONG,2024-04-17 04:55:00,2024-04-17 05:00:00,5355.75,5350.75,5350.75,5365.75,-5.0,STOP,5.0,0.0,4.5,2024-04-17 04:00:00,2024-04-17 08:00:00,5
5477.0,5469.25,7.75,True,False,Spike,LLPB,SHORT,2024-03-18 12:00:00,2024-03-18 12:05:00,5469.25,5474.25,5474.25,5459.25,-5.0,STOP,5.0,0.0,0.75,2024-03-18 12:00:00,2024-03-18 17:00:00,5
5439.0,5435.25,3.75,True,False,Spike,LHPB,LONG,2024-04-15 00:00:00,2024-04-15 00:15:00,5435.25,5430.25,5430.25,5445.25,-5.0,STOP,5.0,0.0,3.25,2024-04-15 00:00:00,2024-04-15 04:00:00,8
5445.25,5435.25,10.0,True,False,Spike,LHPB,LONG,2024-04-15 00:00:00,2024-04-15 00:15:00,5435.25,5430.25,5430.25,5445.25,-5.0,STOP,5.0,0.0,3.25,2024-04-15 00:00:00,2024-04-15 04:00:00,8
5514.25,5518.25,4.0,True,False,Spike,LHPB,LONG,2024-05-29 23:15:00,2024-05-29 23:30:00,5518.25,5513.25,5513.25,5528.25,-5.0,STOP,5.0,0.0,2.75,2024-05-29 23:00:00,2024-05-30 12:00:00,8
5483.0,5489.0,6.0,True,False,Spike,LLPB,SHORT,2024-05-09 20:00:00,2024-05-09 20:10:00,5489.0,5494.0,5494.0,5479.0,-5.0,STOP,5.0,0.0,3.25,2024-05-09 20:00:00,2024-05-10 14:00:00,6
5467.0,5457.5,9.5,True,False,Spike,LHPB,LONG,2024-04-10 20:00:00,2024-04-10 20:05:00,5457.5,5452.5,5452.5,5467.5,-5.0,STOP,5.0,0.0,0.0,2024-04-10 20:00:00,2024-04-11 03:00:00,5
5516.5,5518.25,1.75,True,False,Spike,LHPB,LONG,2024-05-29 23:15:00,2024-05-29 23:30:00,5518.25,5513.25,5513.25,5528.25,-5.0,STOP,5.0,0.0,2.75,2024-05-29 23:00:00,2024-05-30 12:00:00,8
5599.25,5592.25,7.0,True,False,Spike,LLPB,SHORT,2025-03-31 17:45:00,2025-03-31 17:50:00,5592.25,5597.25,5597.25,5582.25,-5.0,STOP,5.0,0.0,3.0,2025-03-31 17:00:00,2025-04-02 20:00:00,10
5579.0,5578.5,0.5,True,False,Spike,LHPB,LONG,2024-05-17 20:55:00,2024-05-20 13:50:00,5578.5,5588.5,5573.5,5588.5,10.0,TARGET,1.5,10.0,6.75,2024-05-17 20:00:00,2024-05-19 22:00:00,11
5556.0,5548.75,7.25,True,False,Spike,LHPB,LONG,2024-06-04 05:20:00,2024-06-04 06:20:00,5548.75,5543.75,5543.75,5558.75,-5.0,STOP,5.0,0.0,2.25,2024-06-04 05:00:00,2024-06-04 18:00:00,9
5598.5,5592.25,6.25,True,False,Spike,LLPB,SHORT,2025-03-31 17:45:00,2025-03-31 17:50:00,5592.25,5597.25,5597.25,5582.25,-5.0,STOP,5.0,0.0,3.0,2025-03-31 17:00:00,2025-04-02 20:00:00,10
5523.75,5518.25,5.5,True,False,Spike,LHPB,LONG,2024-05-29 23:15:00,2024-05-29 23:30:00,5518.25,5513.25,5513.25,5528.25,-5.0,STOP,5.0,0.0,2.75,2024-05-29 23:00:00,2024-05-30 12:00:00,8
5618.5,5619.0,0.5,True,True,Spike,LHPB,LONG,2024-08-02 08:00:00,2024-08-02 08:05:00,5619.0,5614.0,5614.0,5629.0,-5.0,STOP,5.0,0.0,3.0,2024-08-02 08:00:00,2024-08-02 12:00:00,4
5579.5,5578.5,1.0,True,False,Spike,LHPB,LONG,2024-05-17 20:55:00,2024-05-20 13:50:00,5578.5,5588.5,5573.5,5588.5,10.0,TARGET,1.5,10.0,6.75,2024-05-17 20:00:00,2024-05-19 22:00:00,11
5536.0,5537.0,1.0,True,False,Spike,LLPB,SHORT,2024-03-26 07:50:00,2024-03-26 08:40:00,5537.0,5542.0,5542.0,5527.0,-5.0,STOP,5.0,0.0,2.5,2024-03-26 07:00:00,2024-03-26 13:00:00,8
5547.0,5537.0,10.0,True,False,Spike,LLPB,SHORT,2024-03-26 07:50:00,2024-03-26 08:40:00,5537.0,5542.0,5542.0,5527.0,-5.0,STOP,5.0,0.0,2.5,2024-03-26 07:00:00,2024-03-26 13:00:00,8
5589.25,5580.0,9.25,True,False,Spike,LHPB,LONG,2024-04-01 08:00:00,2024-04-01 11:15:00,5580.0,5575.0,5575.0,5590.0,-5.0,STOP,5.0,0.0,2.75,2024-04-01 08:00:00,2024-05-15 18:00:00,14
5574.25,5565.25,9.0,True,False,Spike,LLPB,SHORT,2024-05-24 15:00:00,2024-05-24 15:05:00,5565.25,5570.25,5570.25,5555.25,-5.0,STOP,5.0,0.0,0.0,2024-05-24 15:00:00,2024-05-24 19:00:00,10
5557.25,5548.75,8.5,True,False,Spike,LHPB,LONG,2024-06-04 05:20:00,2024-06-04 06:20:00,5548.75,5543.75,5543.75,5558.75,-5.0,STOP,5.0,0.0,2.25,2024-06-04 05:00:00,2024-06-04 18:00:00,9
5455.75,5457.5,1.75,True,False,Spike,LHPB,LONG,2024-04-10 20:00:00,2024-04-10 20:05:00,5457.5,5452.5,5452.5,5467.5,-5.0,STOP,5.0,0.0,0.0,2024-04-10 20:00:00,2024-04-11 03:00:00,5
5563.5,5560.25,3.25,True,False,Spike,LLPB,SHORT,2024-08-13 03:30:00,2024-08-13 04:35:00,5560.25,5565.25,5565.25,5550.25,-5.0,STOP,5.0,0.0,2.5,2024-08-13 03:00:00,2024-08-13 10:00:00,9
5497.0,5489.0,8.0,True,False,Spike,LLPB,SHORT,2024-05-09 20:00:00,2024-05-09 20:10:00,5489.0,5494.0,5494.0,5479.0,-5.0,STOP,5.0,0.0,3.25,2024-05-09 20:00:00,2024-05-10 14:00:00,6
5512.25,5518.25,6.0,True,False,Spike,LHPB,LONG,2024-05-29 23:15:00,2024-05-29 23:30:00,5518.25,5513.25,5513.25,5528.25,-5.0,STOP,5.0,0.0,2.75,2024-05-29 23:00:00,2024-05-30 12:00:00,8
5552.75,5545.0,7.75,True,True,Spike,LHPB,LONG,2024-08-07 14:00:00,2024-08-07 14:05:00,5545.0,5540.0,5540.0,5555.0,-5.0,STOP,5.0,0.0,0.25,2024-08-07 14:00:00,2024-08-08 20:00:00,9
5635.75,5630.5,5.25,True,False,Spike,LLPB,SHORT,2024-07-30 16:55:00,2024-07-30 17:05:00,5630.5,5635.5,5635.5,5620.5,-5.0,STOP,5.0,6.75,8.25,2024-07-25 22:00:00,2024-07-30 16:00:00,4
5579.25,5578.5,0.75,True,False,Spike,LHPB,LONG,2024-05-17 20:55:00,2024-05-20 13:50:00,5578.5,5588.5,5573.5,5588.5,10.0,TARGET,1.5,10.0,6.75,2024-05-17 20:00:00,2024-05-19 22:00:00,11
5584.75,5578.5,6.25,True,False,Spike,LHPB,LONG,2024-05-17 20:55:00,2024-05-20 13:50:00,5578.5,5588.5,5573.5,5588.5,10.0,TARGET,1.5,10.0,6.75,2024-05-17 20:00:00,2024-05-19 22:00:00,11
5704.75,5713.5,8.75,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5630.25,5624.25,6.0,True,True,Spike,LLPB,SHORT,2025-03-11 20:00:00,2025-03-11 20:05:00,5624.25,5629.25,5629.25,5614.25,-5.0,STOP,5.0,0.0,0.0,2025-03-11 20:00:00,2025-03-12 14:00:00,6
5703.0,5693.25,9.75,False,True,Swing,LLPB,SHORT,2024-09-04 01:00:00,2024-09-04 01:05:00,5693.25,5698.25,5698.25,5683.25,-5.0,STOP,5.0,0.0,1.0,2024-09-04 01:00:00,2024-09-04 07:00:00,8
5693.25,5684.0,9.25,False,True,Swing,LLPB,SHORT,2025-03-21 08:40:00,2025-03-21 08:45:00,5684.0,5689.0,5689.0,5674.0,-5.0,STOP,5.0,0.0,3.0,2025-03-21 08:00:00,2025-03-21 12:00:00,3
5648.0,5638.75,9.25,False,True,Swing,LLPB,SHORT,2024-08-13 22:15:00,2024-08-13 23:15:00,5638.75,5643.75,5643.75,5628.75,-5.0,STOP,5.0,0.0,2.5,2024-08-13 22:00:00,2024-08-14 02:00:00,4
5675.5,5668.75,6.75,True,False,Spike,LHPB,LONG,2024-07-25 06:40:00,2024-07-25 07:00:00,5668.75,5663.75,5663.75,5678.75,-5.0,STOP,5.0,0.0,4.5,2024-07-25 06:00:00,2024-07-25 14:00:00,2
5711.25,5713.5,2.25,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5773.75,5769.0,4.75,True,True,Spike,LHPB,LONG,2024-08-16 19:00:00,2024-08-16 19:10:00,5769.0,5764.0,5764.0,5779.0,-5.0,STOP,5.0,0.0,3.25,2024-08-16 19:00:00,2024-08-18 22:00:00,7
5736.5,5731.5,5.0,True,False,Spike,LLPB,SHORT,2024-09-12 14:00:00,2024-09-12 14:05:00,5731.5,5736.5,5736.5,5721.5,-5.0,STOP,5.0,0.0,4.25,2024-09-12 14:00:00,2025-03-07 16:00:00,8
5744.25,5736.75,7.5,True,False,Spike,LHPB,LONG,2025-03-28 11:00:00,2025-03-28 11:05:00,5736.75,5731.75,5731.75,5746.75,-5.0,STOP,5.0,0.0,0.0,2025-03-28 11:00:00,2025-04-02 17:00:00,6
5696.0,5687.0,9.0,False,True,Swing,LHPB,LONG,2024-09-10 13:30:00,2024-09-10 13:35:00,5687.0,5682.0,5682.0,5697.0,-5.0,STOP,5.0,0.0,1.75,2024-09-10 13:00:00,2024-09-10 19:00:00,5
5696.75,5687.0,9.75,False,True,Swing,LHPB,LONG,2024-09-10 13:30:00,2024-09-10 13:35:00,5687.0,5682.0,5682.0,5697.0,-5.0,STOP,5.0,0.0,1.75,2024-09-10 13:00:00,2024-09-10 19:00:00,5
5696.5,5687.0,9.5,False,True,Swing,LHPB,LONG,2024-09-10 13:30:00,2024-09-10 13:35:00,5687.0,5682.0,5682.0,5697.0,-5.0,STOP,5.0,0.0,1.75,2024-09-10 13:00:00,2024-09-10 19:00:00,5
5770.75,5769.0,1.75,True,True,Spike,LHPB,LONG,2024-08-16 19:00:00,2024-08-16 19:10:00,5769.0,5764.0,5764.0,5779.0,-5.0,STOP,5.0,0.0,3.25,2024-08-16 19:00:00,2024-08-18 22:00:00,7
5688.5,5682.75,5.75,True,False,Spike,LHPB,LONG,2025-03-10 20:25:00,2025-03-10 20:35:00,5682.75,5677.75,5677.75,5692.75,-5.0,STOP,5.0,0.0,3.5,2025-03-10 20:00:00,2025-03-11 03:00:00,2
5745.5,5736.75,8.75,True,False,Spike,LHPB,LONG,2025-03-28 11:00:00,2025-03-28 11:05:00,5736.75,5731.75,5731.75,5746.75,-5.0,STOP,5.0,0.0,0.0,2025-03-28 11:00:00,2025-04-02 17:00:00,6
5811.75,5805.0,6.75,True,True,Spike,LLPB,SHORT,2024-08-21 09:00:00,2024-08-21 10:10:00,5805.0,5810.0,5810.0,5795.0,-5.0,STOP,5.0,0.0,2.75,2024-08-21 09:00:00,2024-08-21 15:00:00,8
5796.5,5788.75,7.75,True,False,Spike,LLPB,SHORT,2024-08-23 01:20:00,2024-08-23 02:45:00,5788.75,5793.75,5793.75,5778.75,-5.0,STOP,5.0,0.0,4.0,2024-08-23 01:00:00,2024-08-23 16:00:00,10
5812.0,5805.0,7.0,True,True,Spike,LLPB,SHORT,2024-08-21 09:00:00,2024-08-21 10:10:00,5805.0,5810.0,5810.0,5795.0,-5.0,STOP,5.0,0.0,2.75,2024-08-21 09:00:00,2024-08-21 15:00:00,8
5894.0,5886.0,8.0,True,False,Spike,LLPB,SHORT,2024-09-19 14:10:00,2024-09-19 14:15:00,5886.0,5891.0,5891.0,5876.0,-5.0,STOP,5.0,0.0,0.0,2024-09-19 14:00:00,2024-09-20 10:00:00,3
5807.0,5805.0,2.0,True,True,Spike,LLPB,SHORT,2024-08-21 09:00:00,2024-08-21 10:10:00,5805.0,5810.0,5810.0,5795.0,-5.0,STOP,5.0,0.0,2.75,2024-08-21 09:00:00,2024-08-21 15:00:00,8
5851.25,5844.0,7.25,True,False,Spike,LHPB,LONG,2024-08-29 17:00:00,2024-08-29 17:05:00,5844.0,5839.0,5839.0,5854.0,-5.0,STOP,5.0,0.0,4.25,2024-08-29 17:00:00,2024-08-30 19:00:00,9
5907.0,5901.5,5.5,True,False,Spike,LLPB,SHORT,2024-09-30 13:00:00,2024-09-30 13:10:00,5901.5,5906.5,5906.5,5891.5,-5.0,STOP,5.0,0.0,2.0,2024-09-30 13:00:00,2024-09-30 18:00:00,11
5903.5,5894.75,8.75,True,False,Spike,LHPB,LONG,2024-10-02 23:10:00,2024-10-03 00:00:00,5894.75,5889.75,5889.75,5904.75,-5.0,STOP,5.0,0.0,4.5,2024-10-02 23:00:00,2024-10-03 14:00:00,8
5849.75,5839.75,10.0,True,False,Spike,LHPB,LONG,2024-07-18 02:00:00,2024-07-18 03:30:00,5839.75,5834.75,5834.75,5849.75,-5.0,STOP,5.0,0.0,2.25,2024-07-18 02:00:00,2024-07-18 06:00:00,4
5793.25,5788.75,4.5,True,False,Spike,LLPB,SHORT,2024-08-23 01:20:00,2024-08-23 02:45:00,5788.75,5793.75,5793.75,5778.75,-5.0,STOP,5.0,0.0,4.0,2024-08-23 01:00:00,2024-08-23 16:00:00,10
5727.75,5721.0,6.75,True,False,Spike,LHPB,LONG,2024-09-05 02:00:00,2024-09-05 02:05:00,5721.0,5716.0,5716.0,5731.0,-5.0,STOP,5.0,0.0,3.75,2024-09-05 02:00:00,2024-09-05 07:00:00,12
5738.5,5731.5,7.0,True,False,Spike,LLPB,SHORT,2024-09-12 14:00:00,2024-09-12 14:05:00,5731.5,5736.5,5736.5,5721.5,-5.0,STOP,5.0,0.0,4.25,2024-09-12 14:00:00,2025-03-07 16:00:00,8
5815.5,5805.5,10.0,True,False,Spike,LLPB,SHORT,2024-08-30 06:00:00,2024-08-30 06:05:00,5805.5,5810.5,5810.5,5795.5,-5.0,STOP,5.0,0.0,2.25,2024-08-30 06:00:00,2024-08-30 15:00:00,8
5788.0,5788.75,0.75,True,False,Spike,LLPB,SHORT,2024-08-23 01:20:00,2024-08-23 02:45:00,5788.75,5793.75,5793.75,5778.75,-5.0,STOP,5.0,0.0,4.0,2024-08-23 01:00:00,2024-08-23 16:00:00,10
5719.0,5713.5,5.5,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5618.25,5619.0,0.75,True,True,Spike,LHPB,LONG,2024-08-02 08:00:00,2024-08-02 08:05:00,5619.0,5614.0,5614.0,5629.0,-5.0,STOP,5.0,0.0,3.0,2024-08-02 08:00:00,2024-08-02 12:00:00,4
5714.0,5713.5,0.5,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5630.5,5624.25,6.25,True,True,Spike,LLPB,SHORT,2025-03-11 20:00:00,2025-03-11 20:05:00,5624.25,5629.25,5629.25,5614.25,-5.0,STOP,5.0,0.0,0.0,2025-03-11 20:00:00,2025-03-12 14:00:00,6
5720.25,5713.5,6.75,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5618.75,5619.0,0.25,True,True,Spike,LHPB,LONG,2024-08-02 08:00:00,2024-08-02 08:05:00,5619.0,5614.0,5614.0,5629.0,-5.0,STOP,5.0,0.0,3.0,2024-08-02 08:00:00,2024-08-02 12:00:00,4
5786.5,5788.75,2.25,True,False,Spike,LLPB,SHORT,2024-08-23 01:20:00,2024-08-23 02:45:00,5788.75,5793.75,5793.75,5778.75,-5.0,STOP,5.0,0.0,4.0,2024-08-23 01:00:00,2024-08-23 16:00:00,10
5517.5,5518.25,0.75,True,False,Spike,LHPB,LONG,2024-05-29 23:15:00,2024-05-29 23:30:00,5518.25,5513.25,5513.25,5528.25,-5.0,STOP,5.0,0.0,2.75,2024-05-29 23:00:00,2024-05-30 12:00:00,8
5659.0,5665.25,6.25,True,False,Spike,LHPB,LONG,2025-03-13 01:00:00,2025-03-13 01:05:00,5665.25,5660.25,5660.25,5675.25,-5.0,STOP,5.0,0.0,1.75,2025-03-13 01:00:00,2025-03-14 14:00:00,2
5543.75,5537.0,6.75,True,False,Spike,LLPB,SHORT,2024-03-26 07:50:00,2024-03-26 08:40:00,5537.0,5542.0,5542.0,5527.0,-5.0,STOP,5.0,0.0,2.5,2024-03-26 07:00:00,2024-03-26 13:00:00,8
5305.75,5298.25,7.5,True,False,Spike,LLPB,SHORT,2021-12-31 21:00:00,2021-12-31 21:10:00,5298.25,5303.25,5303.25,5288.25,-5.0,STOP,5.0,0.0,2.5,2021-12-31 21:00:00,2022-01-03 14:00:00,4
5367.75,5358.75,9.0,True,False,Spike,LHPB,LONG,2024-02-09 20:55:00,2024-02-11 23:00:00,5358.75,5353.75,5353.75,5368.75,-5.0,STOP,5.0,0.0,2.75,2024-02-09 20:00:00,2024-02-12 11:00:00,5
5571.0,5565.25,5.75,True,False,Spike,LLPB,SHORT,2024-05-24 15:00:00,2024-05-24 15:05:00,5565.25,5570.25,5570.25,5555.25,-5.0,STOP,5.0,0.0,0.0,2024-05-24 15:00:00,2024-05-24 19:00:00,10
5505.25,5501.25,4.0,True,False,Spike,LHPB,LONG,2024-05-13 15:15:00,2024-05-13 15:25:00,5501.25,5496.25,5496.25,5511.25,-5.0,STOP,5.0,0.0,3.0,2024-05-13 15:00:00,2024-05-14 13:00:00,6
5533.5,5537.0,3.5,True,False,Spike,LLPB,SHORT,2024-03-26 07:50:00,2024-03-26 08:40:00,5537.0,5542.0,5542.0,5527.0,-5.0,STOP,5.0,0.0,2.5,2024-03-26 07:00:00,2024-03-26 13:00:00,8
5553.25,5545.0,8.25,True,True,Spike,LHPB,LONG,2024-08-07 14:00:00,2024-08-07 14:05:00,5545.0,5540.0,5540.0,5555.0,-5.0,STOP,5.0,0.0,0.25,2024-08-07 14:00:00,2024-08-08 20:00:00,9
5624.5,5619.0,5.5,True,True,Spike,LHPB,LONG,2024-08-02 08:00:00,2024-08-02 08:05:00,5619.0,5614.0,5614.0,5629.0,-5.0,STOP,5.0,0.0,3.0,2024-08-02 08:00:00,2024-08-02 12:00:00,4
5657.5,5665.25,7.75,True,False,Spike,LHPB,LONG,2025-03-13 01:00:00,2025-03-13 01:05:00,5665.25,5660.25,5660.25,5675.25,-5.0,STOP,5.0,0.0,1.75,2025-03-13 01:00:00,2025-03-14 14:00:00,2
5772.0,5769.0,3.0,True,True,Spike,LHPB,LONG,2024-08-16 19:00:00,2024-08-16 19:10:00,5769.0,5764.0,5764.0,5779.0,-5.0,STOP,5.0,0.0,3.25,2024-08-16 19:00:00,2024-08-18 22:00:00,7
5722.25,5713.5,8.75,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5751.0,5743.0,8.0,True,True,Spike,LLPB,SHORT,2025-03-26 18:55:00,2025-03-26 19:00:00,5743.0,5748.0,5748.0,5733.0,-5.0,STOP,5.0,0.0,3.0,2025-03-26 18:00:00,2025-03-26 22:00:00,9
5793.5,5788.75,4.75,True,False,Spike,LLPB,SHORT,2024-08-23 01:20:00,2024-08-23 02:45:00,5788.75,5793.75,5793.75,5778.75,-5.0,STOP,5.0,0.0,4.0,2024-08-23 01:00:00,2024-08-23 16:00:00,10
5851.0,5844.0,7.0,True,False,Spike,LHPB,LONG,2024-08-29 17:00:00,2024-08-29 17:05:00,5844.0,5839.0,5839.0,5854.0,-5.0,STOP,5.0,0.0,4.25,2024-08-29 17:00:00,2024-08-30 19:00:00,9
5768.5,5758.75,9.75,True,False,Spike,LHPB,LONG,2024-07-22 00:00:00,2024-07-22 00:20:00,5758.75,5753.75,5753.75,5768.75,-5.0,STOP,5.0,0.0,3.25,2024-07-22 00:00:00,2024-07-22 08:00:00,5
5848.0,5838.5,9.5,True,False,Spike,LHPB,LONG,2024-07-17 16:00:00,2024-07-17 16:05:00,5838.5,5833.5,5833.5,5848.5,-5.0,STOP,5.0,0.0,2.25,2024-07-17 16:00:00,2024-07-18 00:00:00,1
5783.5,5774.75,8.75,True,False,Spike,LHPB,LONG,2024-07-04 16:00:00,2024-07-05 12:30:00,5774.75,5784.75,5769.75,5784.75,10.0,TARGET,4.0,10.0,14.0,2024-07-04 16:00:00,2024-07-04 22:00:00,9
5854.75,5851.25,3.5,True,True,Spike,LLPB,SHORT,2024-07-14 22:15:00,2024-07-14 22:25:00,5851.25,5856.25,5856.25,5841.25,-5.0,STOP,5.0,0.0,4.25,2024-07-14 22:00:00,2024-07-17 11:00:00,15
5747.0,5737.5,9.5,True,False,Spike,LLPB,SHORT,2025-03-27 19:55:00,2025-03-27 20:00:00,5737.5,5742.5,5742.5,5727.5,-5.0,STOP,5.0,0.0,3.0,2025-03-27 19:00:00,2025-03-27 23:00:00,7
5850.75,5844.0,6.75,True,False,Spike,LHPB,LONG,2024-08-29 17:00:00,2024-08-29 17:05:00,5844.0,5839.0,5839.0,5854.0,-5.0,STOP,5.0,0.0,4.25,2024-08-29 17:00:00,2024-08-30 19:00:00,9
5780.0,5770.75,9.25,True,False,Spike,LHPB,LONG,2024-08-16 17:00:00,2024-08-16 17:05:00,5770.75,5765.75,5765.75,5780.75,-5.0,STOP,5.0,0.0,3.25,2024-08-16 17:00:00,2024-08-18 22:00:00,7
5702.5,5692.5,10.0,False,True,Swing,LLPB,SHORT,2024-09-04 07:00:00,2024-09-04 07:05:00,5692.5,5697.5,5697.5,5682.5,-5.0,STOP,5.0,0.0,1.25,2024-09-04 07:00:00,2024-09-05 15:00:00,7
5855.5,5851.25,4.25,True,True,Spike,LLPB,SHORT,2024-07-14 22:15:00,2024-07-14 22:25:00,5851.25,5856.25,5856.25,5841.25,-5.0,STOP,5.0,0.0,4.25,2024-07-14 22:00:00,2024-07-17 11:00:00,15
5750.75,5743.0,7.75,True,True,Spike,LLPB,SHORT,2025-03-26 18:55:00,2025-03-26 19:00:00,5743.0,5748.0,5748.0,5733.0,-5.0,STOP,5.0,0.0,3.0,2025-03-26 18:00:00,2025-03-26 22:00:00,9
5743.0,5733.75,9.25,True,True,Spike,LLPB,SHORT,2025-03-27 17:00:00,2025-03-27 17:05:00,5733.75,5738.75,5738.75,5723.75,-5.0,STOP,5.0,0.0,0.5,2025-03-27 17:00:00,2025-03-27 23:00:00,8
5718.25,5713.5,4.75,True,True,Spike,LHPB,LONG,2024-07-29 06:55:00,2024-07-29 07:05:00,5713.5,5708.5,5708.5,5723.5,-5.0,STOP,5.0,0.0,3.0,2024-07-29 06:00:00,2024-07-29 12:00:00,8
5579.75,5578.5,1.25,True,False,Spike,LHPB,LONG,2024-05-17 20:55:00,2024-05-20 13:50:00,5578.5,5588.5,5573.5,5588.5,10.0,TARGET,1.5,10.0,6.75,2024-05-17 20:00:00,2024-05-19 22:00:00,11
5589.5,5580.0,9.5,True,False,Spike,LHPB,LONG,2024-04-01 08:00:00,2024-04-01 11:15:00,5580.0,5575.0,5575.0,5590.0,-5.0,STOP,5.0,0.0,2.75,2024-04-01 08:00:00,2024-05-15 18:00:00,14
5597.75,5592.25,5.5,True,False,Spike,LLPB,SHORT,2025-03-31 17:45:00,2025-03-31 17:50:00,5592.25,5597.25,5597.25,5582.25,-5.0,STOP,5.0,0.0,3.0,2025-03-31 17:00:00,2025-04-02 20:00:00,10
5726.0,5721.0,5.0,True,False,Spike,LHPB,LONG,2024-09-05 02:00:00,2024-09-05 02:05:00,5721.0,5716.0,5716.0,5731.0,-5.0,STOP,5.0,0.0,3.75,2024-09-05 02:00:00,2024-09-05 07:00:00,12
5827.25,5824.25,3.0,True,False,Spike,LHPB,LONG,2024-08-26 19:00:00,2024-08-26 19:05:00,5824.25,5819.25,5819.25,5834.25,-5.0,STOP,5.0,0.0,2.75,2024-08-26 19:00:00,2024-08-27 05:00:00,4
5782.25,5773.25,9.0,True,False,Spike,LLPB,SHORT,2024-07-04 23:00:00,2024-07-05 00:40:00,5773.25,5778.25,5778.25,5763.25,-5.0,STOP,5.0,0.0,1.75,2024-07-04 23:00:00,2024-07-05 12:00:00,8
5795.0,5788.75,6.25,True,False,Spike,LLPB,SHORT,2024-08-23 01:20:00,2024-08-23 02:45:00,5788.75,5793.75,5793.75,5778.75,-5.0,STOP,5.0,0.0,4.0,2024-08-23 01:00:00,2024-08-23 16:00:00,10
5800.0,5790.5,9.5,True,False,Spike,LHPB,LONG,2024-07-23 02:05:00,2024-07-23 03:15:00,5790.5,5785.5,5785.5,5800.5,-5.0,STOP,5.0,0.0,2.5,2024-07-23 02:00:00,2024-07-23 09:00:00,10
5922.25,5929.25,7.0,True,False,Spike,LHPB,LONG,2024-09-27 18:00:00,2024-09-27 18:05:00,5929.25,5924.25,5924.25,5939.25,-5.0,STOP,5.0,0.0,0.25,2024-09-27 18:00:00,2024-09-30 19:00:00,8
5814.5,5805.0,9.5,True,True,Spike,LLPB,SHORT,2024-08-21 09:00:00,2024-08-21 10:10:00,5805.0,5810.0,5810.0,5795.0,-5.0,STOP,5.0,0.0,2.75,2024-08-21 09:00:00,2024-08-21 15:00:00,8
5901.5,5894.75,6.75,True,False,Spike,LHPB,LONG,2024-10-02 23:10:00,2024-10-03 00:00:00,5894.75,5889.75,5889.75,5904.75,-5.0,STOP,5.0,0.0,4.5,2024-10-02 23:00:00,2024-10-03 14:00:00,8
5858.25,5851.25,7.0,True,True,Spike,LLPB,SHORT,2024-07-14 22:15:00,2024-07-14 22:25:00,5851.25,5856.25,5856.25,5841.25,-5.0,STOP,5.0,0.0,4.25,2024-07-14 22:00:00,2024-07-17 11:00:00,15
5870.0,5866.5,3.5,True,False,Spike,LHPB,LONG,2024-07-17 08:00:00,2024-07-17 08:05:00,5866.5,5861.5,5861.5,5876.5,-5.0,STOP,5.0,0.0,5.0,2024-07-17 08:00:00,2024-09-18 18:00:00,6
5879.5,5877.5,2.0,True,False,Spike,LLPB,SHORT,2024-09-20 19:05:00,2024-09-20 19:15:00,5877.5,5882.5,5882.5,5867.5,-5.0,STOP,5.0,0.0,3.75,2024-09-20 19:00:00,2024-09-23 07:00:00,2
5892.75,5886.0,6.75,True,False,Spike,LLPB,SHORT,2024-09-19 14:10:00,2024-09-19 14:15:00,5886.0,5891.0,5891.0,5876.0,-5.0,STOP,5.0,0.0,0.0,2024-09-19 14:00:00,2024-09-20 10:00:00,3
5903.0,5894.75,8.25,True,False,Spike,LHPB,LONG,2024-10-02 23:10:00,2024-10-03 00:00:00,5894.75,5889.75,5889.75,5904.75,-5.0,STOP,5.0,0.0,4.5,2024-10-02 23:00:00,2024-10-03 14:00:00,8
